TMK,Service_Area,Service_Address,Service_City,Service_Zip,Usage_Type,LINKQ
418013045,Eleele WWTP service 96705 & Hanapepe 96716,4889 MOI RD,HANAPEPE,96716,Residential,https://qpublic.schneidercorp.com/Application.aspx?AppID=986&LayerID=20101&PageTypeID=4&PageID=8744&Q=266304821&KeyValue=180130450000
418014006,Eleele WWTP service 96705 & Hanapepe 96716,3544 KUPA'A ST,HANAPEPE,96716,Residential,https://qpublic.schneidercorp.com/Application.aspx?AppID=986&LayerID=20101&PageTypeID=4&PageID=8744&Q=266304821&KeyValue=180140060000
418014017,Eleele WWTP service 96705 & Hanapepe 96716,4951 KALELE PL,HANAPEPE,96716,Residential,https://qpublic.schneidercorp.com/Application.aspx?AppID=986&LayerID=20101&PageTypeID=4&PageID=8744&Q=266304821&KeyValue=180140170000
418014017,Eleele WWTP service 96705 & Hanapepe 96716,4951 KALELE PL A,HANAPEPE,96716,Residential,https://qpublic.schneidercorp.com/Application.aspx?AppID=986&LayerID=20101&PageTypeID=4&PageID=8744&Q=266304821&KeyValue=180140170000
418014024,Eleele WWTP service 96705 & Hanapepe 96716,4941 ALII RD,HANAPEPE,96716,Residential,https://qpublic.schneidercorp.com/Application.aspx?AppID=986&LayerID=20101&PageTypeID=4&PageID=8744&Q=266304821&KeyValue=180140240000
418014034,Eleele WWTP service 96705 & Hanapepe 96716,3570 KUPA'A ST,HANAPEPE,96716,Residential,https://qpublic.schneidercorp.com/Application.aspx?AppID=986&LayerID=20101&PageTypeID=4&PageID=8744&Q=266304821&KeyValue=180140340000
418014050,Eleele WWTP service 96705 & Hanapepe 96716,3515 KUPA'A ST,HANAPEPE,96716,Residential,https://qpublic.schneidercorp.com/Application.aspx?AppID=986&LayerID=20101&PageTypeID=4&PageID=8744&Q=266304821&KeyValue=180140500000
418014053,Eleele WWTP service 96705 & Hanapepe 96716,3514 KONALE ST,HANAPEPE,96716,Residential,https://qpublic.schneidercorp.com/Application.aspx?AppID=986&LayerID=20101&PageTypeID=4&PageID=8744&Q=266304821&KeyValue=180140530000
418014077,Eleele WWTP service 96705 & Hanapepe 96716,3715 'UWAO ST,HANAPEPE,96716,Residential,https://qpublic.schneidercorp.com/Application.aspx?AppID=986&LayerID=20101&PageTypeID=4&PageID=8744&Q=266304821&KeyValue=180140770000
418014104,Eleele WWTP service 96705 & Hanapepe 96716,4988 ALII RD,HANAPEPE,96716,Residential,https://qpublic.schneidercorp.com/Application.aspx?AppID=986&LayerID=20101&PageTypeID=4&PageID=8744&Q=266304821&KeyValue=180141040000
418014108,Eleele WWTP service 96705 & Hanapepe 96716,3650 'UWAO ST,HANAPEPE,96716,Residential,https://qpublic.schneidercorp.com/Application.aspx?AppID=986&LayerID=20101&PageTypeID=4&PageID=8744&Q=266304821&KeyValue=180141080000
418015001,Eleele WWTP service 96705 & Hanapepe 96716,0 NONE,HANAPEPE,96716,Commercial,https://qpublic.schneidercorp.com/Application.aspx?AppID=986&LayerID=20101&PageTypeID=4&PageID=8744&Q=266304821&KeyValue=180150010000
418015037,Eleele WWTP service 96705 & Hanapepe 96716,3550 MAKA'ALA ST,HANAPEPE,96716,Residential,https://qpublic.schneidercorp.com/Application.aspx?AppID=986&LayerID=20101&PageTypeID=4&PageID=8744&Q=266304821&KeyValue=180150370000
412014007,Waimea WWTP service Waimea 96796,4669 KALA'I ONAMANU ST,WAIMEA,96796,Residential,https://qpublic.schneidercorp.com/Application.aspx?AppID=986&LayerID=20101&PageTypeID=4&PageID=8744&Q=266304821&KeyValue=120140070000
412014071,Waimea WWTP service Waimea 96796,9424 HAHAI PL,WAIMEA,96796,Residential,https://qpublic.schneidercorp.com/Application.aspx?AppID=986&LayerID=20101&PageTypeID=4&PageID=8744&Q=266304821&KeyValue=120140710000
418015069,Eleele WWTP service 96705 & Hanapepe 96716,3580 PILIALOHA ST,HANAPEPE,96716,Residential,https://qpublic.schneidercorp.com/Application.aspx?AppID=986&LayerID=20101&PageTypeID=4&PageID=8744&Q=266304821&KeyValue=180150690000
418015073,Eleele WWTP service 96705 & Hanapepe 96716,3585 PILIALOHA ST,HANAPEPE,96716,Residential,https://qpublic.schneidercorp.com/Application.aspx?AppID=986&LayerID=20101&PageTypeID=4&PageID=8744&Q=266304821&KeyValue=180150730000
418015079,Eleele WWTP service 96705 & Hanapepe 96716,3543 PILIALOHA ST,HANAPEPE,96716,Residential,https://qpublic.schneidercorp.com/Application.aspx?AppID=986&LayerID=20101&PageTypeID=4&PageID=8744&Q=266304821&KeyValue=180150790000
418015083,Eleele WWTP service 96705 & Hanapepe 96716,3515 PILIALOHA ST,HANAPEPE,96716,Residential,https://qpublic.schneidercorp.com/Application.aspx?AppID=986&LayerID=20101&PageTypeID=4&PageID=8744&Q=266304821&KeyValue=180150830000
418015097,Eleele WWTP service 96705 & Hanapepe 96716,5075 ALII RD,HANAPEPE,96716,Residential,https://qpublic.schneidercorp.com/Application.aspx?AppID=986&LayerID=20101&PageTypeID=4&PageID=8744&Q=266304821&KeyValue=180150970000
418016031,Waimea WWTP service Waimea 96796,5204 KAUNALOA ST,WAIMEA,96796,Residential,https://qpublic.schneidercorp.com/Application.aspx?AppID=986&LayerID=20101&PageTypeID=4&PageID=8744&Q=266304821&KeyValue=180160310000
418016054,Eleele WWTP service 96705 & Hanapepe 96716,5093 IKAIKA PL,HANAPEPE,96716,Residential,https://qpublic.schneidercorp.com/Application.aspx?AppID=986&LayerID=20101&PageTypeID=4&PageID=8744&Q=266304821&KeyValue=180160540000
418018015,Eleele WWTP service 96705 & Hanapepe 96716,5011 MOI RD,HANAPEPE,96716,Residential,https://qpublic.schneidercorp.com/Application.aspx?AppID=986&LayerID=20101&PageTypeID=4&PageID=8744&Q=266304821&KeyValue=180180150000
418019010,Eleele WWTP service 96705 & Hanapepe 96716,3407 KAI LANI PL,HANAPEPE,96716,Residential,https://qpublic.schneidercorp.com/Application.aspx?AppID=986&LayerID=20101&PageTypeID=4&PageID=8744&Q=266304821&KeyValue=180190100000
418019020,Eleele WWTP service 96705 & Hanapepe 96716,4324 LELE RD,HANAPEPE,96716,Residential,https://qpublic.schneidercorp.com/Application.aspx?AppID=986&LayerID=20101&PageTypeID=4&PageID=8744&Q=266304821&KeyValue=180190200000
418019021,Eleele WWTP service 96705 & Hanapepe 96716,4320 LELE RD,HANAPEPE,96716,Residential,https://qpublic.schneidercorp.com/Application.aspx?AppID=986&LayerID=20101&PageTypeID=4&PageID=8744&Q=266304821&KeyValue=180190210000
419004010,Eleele WWTP service 96705 & Hanapepe 96716,3815 HANAPEPE RD,HANAPEPE,96716,Commercial,https://qpublic.schneidercorp.com/Application.aspx?AppID=986&LayerID=20101&PageTypeID=4&PageID=8744&Q=266304821&KeyValue=190040100000
419004012,Eleele WWTP service 96705 & Hanapepe 96716,3805 HANAPEPE RD,HANAPEPE,96716,Commercial,https://qpublic.schneidercorp.com/Application.aspx?AppID=986&LayerID=20101&PageTypeID=4&PageID=8744&Q=266304821&KeyValue=190040120000
419004013,Eleele WWTP service 96705 & Hanapepe 96716,3795 HANAPEPE RD,HANAPEPE,96716,Commercial,https://qpublic.schneidercorp.com/Application.aspx?AppID=986&LayerID=20101&PageTypeID=4&PageID=8744&Q=266304821&KeyValue=190040130001
419005012,Eleele WWTP service 96705 & Hanapepe 96716,3871 KAUMUALII HWY,HANAPEPE,96716,Inactive,https://qpublic.schneidercorp.com/Application.aspx?AppID=986&LayerID=20101&PageTypeID=4&PageID=8744&Q=266304821&KeyValue=190050120001
419005012,Eleele WWTP service 96705 & Hanapepe 96716,3871 KAUMUALII HWY,HANAPEPE,96716,Inactive,https://qpublic.schneidercorp.com/Application.aspx?AppID=986&LayerID=20101&PageTypeID=4&PageID=8744&Q=266304821&KeyValue=190050120001
419005012,Eleele WWTP service 96705 & Hanapepe 96716,3871 KAUMUALII HWY,HANAPEPE,96716,Inactive,https://qpublic.schneidercorp.com/Application.aspx?AppID=986&LayerID=20101&PageTypeID=4&PageID=8744&Q=266304821&KeyValue=190050120001
419005018,Eleele WWTP service 96705 & Hanapepe 96716,3862 KOULA RD,HANAPEPE,96716,Residential,https://qpublic.schneidercorp.com/Application.aspx?AppID=986&LayerID=20101&PageTypeID=4&PageID=8744&Q=266304821&KeyValue=190050180000
419005053,Eleele WWTP service 96705 & Hanapepe 96716,3876 HANAPEPE RD,HANAPEPE,96716,Commercial,https://qpublic.schneidercorp.com/Application.aspx?AppID=986&LayerID=20101&PageTypeID=4&PageID=8744&Q=266304821&KeyValue=190050530000
419010005,Eleele WWTP service 96705 & Hanapepe 96716,4470 PUOLO RD B,HANAPEPE,96716,Residential,https://qpublic.schneidercorp.com/Application.aspx?AppID=986&LayerID=20101&PageTypeID=4&PageID=8744&Q=266304821&KeyValue=190100050000
419010019,Eleele WWTP service 96705 & Hanapepe 96716,4465 PUOLO RD,HANAPEPE,96716,Commercial,https://qpublic.schneidercorp.com/Application.aspx?AppID=986&LayerID=20101&PageTypeID=4&PageID=8744&Q=266304821&KeyValue=190100190000
419010024,Eleele WWTP service 96705 & Hanapepe 96716,4513 PUOLO RD,HANAPEPE,96716,Residential,https://qpublic.schneidercorp.com/Application.aspx?AppID=986&LayerID=20101&PageTypeID=4&PageID=8744&Q=266304821&KeyValue=190100240000
421001026,Eleele WWTP service 96705 & Hanapepe 96716,409 MEHANA RD,ELEELE,96705,Residential,https://qpublic.schneidercorp.com/Application.aspx?AppID=986&LayerID=20101&PageTypeID=4&PageID=8744&Q=266304821&KeyValue=210010260000
421012033,Eleele WWTP service 96705 & Hanapepe 96716,489 ILUNA ST A,ELEELE,96705,Residential,https://qpublic.schneidercorp.com/Application.aspx?AppID=986&LayerID=20101&PageTypeID=4&PageID=8744&Q=266304821&KeyValue=210120330000
421012035,Eleele WWTP service 96705 & Hanapepe 96716,491 ILUNA ST A,ELEELE,96705,Residential,https://qpublic.schneidercorp.com/Application.aspx?AppID=986&LayerID=20101&PageTypeID=4&PageID=8744&Q=266304821&KeyValue=210120350000
421012044,Eleele WWTP service 96705 & Hanapepe 96716,513 ILUNA ST B,ELEELE,96705,Residential,https://qpublic.schneidercorp.com/Application.aspx?AppID=986&LayerID=20101&PageTypeID=4&PageID=8744&Q=266304821&KeyValue=210120440000
421012047,Eleele WWTP service 96705 & Hanapepe 96716,523 ILUNA ST,ELEELE,96705,Residential,https://qpublic.schneidercorp.com/Application.aspx?AppID=986&LayerID=20101&PageTypeID=4&PageID=8744&Q=266304821&KeyValue=210120470000
421012050,Eleele WWTP service 96705 & Hanapepe 96716,527 ILUNA ST B,ELEELE,96705,Residential,https://qpublic.schneidercorp.com/Application.aspx?AppID=986&LayerID=20101&PageTypeID=4&PageID=8744&Q=266304821&KeyValue=210120500000
421012057,Eleele WWTP service 96705 & Hanapepe 96716,532 ILUNA ST,ELEELE,96705,Residential,https://qpublic.schneidercorp.com/Application.aspx?AppID=986&LayerID=20101&PageTypeID=4&PageID=8744&Q=266304821&KeyValue=210120570000
421012060,Eleele WWTP service 96705 & Hanapepe 96716,508 ILUNA ST A,ELEELE,96705,Residential,https://qpublic.schneidercorp.com/Application.aspx?AppID=986&LayerID=20101&PageTypeID=4&PageID=8744&Q=266304821&KeyValue=210120600000
421012063,Eleele WWTP service 96705 & Hanapepe 96716,506 ILUNA ST A,ELEELE,96705,Residential,https://qpublic.schneidercorp.com/Application.aspx?AppID=986&LayerID=20101&PageTypeID=4&PageID=8744&Q=266304821&KeyValue=210120630000
421012066,Eleele WWTP service 96705 & Hanapepe 96716,490 ILUNA ST,ELEELE,96705,Residential,https://qpublic.schneidercorp.com/Application.aspx?AppID=986&LayerID=20101&PageTypeID=4&PageID=8744&Q=266304821&KeyValue=210120660000
421012079,Eleele WWTP service 96705 & Hanapepe 96716,444 ILUNA ST A,ELEELE,96705,Residential,https://qpublic.schneidercorp.com/Application.aspx?AppID=986&LayerID=20101&PageTypeID=4&PageID=8744&Q=266304821&KeyValue=210120790000
421012081,Eleele WWTP service 96705 & Hanapepe 96716,434 ILUNA ST,ELEELE,96705,Residential,https://qpublic.schneidercorp.com/Application.aspx?AppID=986&LayerID=20101&PageTypeID=4&PageID=8744&Q=266304821&KeyValue=210120810000
421012095,Eleele WWTP service 96705 & Hanapepe 96716,374 ILUNA ST A,ELEELE,96705,Residential,https://qpublic.schneidercorp.com/Application.aspx?AppID=986&LayerID=20101&PageTypeID=4&PageID=8744&Q=266304821&KeyValue=210120950000
421013021,Eleele WWTP service 96705 & Hanapepe 96716,466 WAI'ULILI ST A,ELEELE,96705,Residential,https://qpublic.schneidercorp.com/Application.aspx?AppID=986&LayerID=20101&PageTypeID=4&PageID=8744&Q=266304821&KeyValue=210130210000
421003034,Eleele WWTP service 96705 & Hanapepe 96716,0 WAIALO RD,ELEELE,96705,Commercial,https://qpublic.schneidercorp.com/Application.aspx?AppID=986&LayerID=20101&PageTypeID=4&PageID=8744&Q=266304821&KeyValue=210030340000
421003037,Eleele WWTP service 96705 & Hanapepe 96716,185 AKA'ULA ST,ELEELE,96705,Commercial,https://qpublic.schneidercorp.com/Application.aspx?AppID=986&LayerID=20101&PageTypeID=4&PageID=8744&Q=266304821&KeyValue=210030370000
421004005,Eleele WWTP service 96705 & Hanapepe 96716,192 ULAULA RD,ELEELE,96705,Residential,https://qpublic.schneidercorp.com/Application.aspx?AppID=986&LayerID=20101&PageTypeID=4&PageID=8744&Q=266304821&KeyValue=210040050000
421004007,Eleele WWTP service 96705 & Hanapepe 96716,172 ULAULA RD,ELEELE,96705,Residential,https://qpublic.schneidercorp.com/Application.aspx?AppID=986&LayerID=20101&PageTypeID=4&PageID=8744&Q=266304821&KeyValue=210040070000
421004007,Eleele WWTP service 96705 & Hanapepe 96716,172 ULAULA RD A,ELEELE,96705,Residential,https://qpublic.schneidercorp.com/Application.aspx?AppID=986&LayerID=20101&PageTypeID=4&PageID=8744&Q=266304821&KeyValue=210040070000
421004030,Eleele WWTP service 96705 & Hanapepe 96716,193 KEOKEO RD,ELEELE,96705,Residential,https://qpublic.schneidercorp.com/Application.aspx?AppID=986&LayerID=20101&PageTypeID=4&PageID=8744&Q=266304821&KeyValue=210040300000
421005010,Eleele WWTP service 96705 & Hanapepe 96716,107 AKALA RD,ELEELE,96705,Inactive,https://qpublic.schneidercorp.com/Application.aspx?AppID=986&LayerID=20101&PageTypeID=4&PageID=8744&Q=266304821&KeyValue=210050100000
421005043,Eleele WWTP service 96705 & Hanapepe 96716,4591 MELEMELE RD,ELEELE,96705,Residential,https://qpublic.schneidercorp.com/Application.aspx?AppID=986&LayerID=20101&PageTypeID=4&PageID=8744&Q=266304821&KeyValue=210050430000
421005047,Eleele WWTP service 96705 & Hanapepe 96716,4641 MELEMELE RD,HANAPEPE,96716,Residential,https://qpublic.schneidercorp.com/Application.aspx?AppID=986&LayerID=20101&PageTypeID=4&PageID=8744&Q=266304821&KeyValue=210050470000
421006012,Eleele WWTP service 96705 & Hanapepe 96716,197 ULAULA RD,ELEELE,96705,Residential,https://qpublic.schneidercorp.com/Application.aspx?AppID=986&LayerID=20101&PageTypeID=4&PageID=8744&Q=266304821&KeyValue=210060120000
421006015,Eleele WWTP service 96705 & Hanapepe 96716,4545 MIMO PL,ELEELE,96705,Residential,https://qpublic.schneidercorp.com/Application.aspx?AppID=986&LayerID=20101&PageTypeID=4&PageID=8744&Q=266304821&KeyValue=210060150000
421006025,Eleele WWTP service 96705 & Hanapepe 96716,4521 MIMO PL,ELEELE,96705,Residential,https://qpublic.schneidercorp.com/Application.aspx?AppID=986&LayerID=20101&PageTypeID=4&PageID=8744&Q=266304821&KeyValue=210060250000
421006049,Eleele WWTP service 96705 & Hanapepe 96716,4685 HOKULOA PL,ELEELE,96705,Residential,https://qpublic.schneidercorp.com/Application.aspx?AppID=986&LayerID=20101&PageTypeID=4&PageID=8744&Q=266304821&KeyValue=210060490000
421006068,Eleele WWTP service 96705 & Hanapepe 96716,511 AEWA ST,ELEELE,96705,Residential,https://qpublic.schneidercorp.com/Application.aspx?AppID=986&LayerID=20101&PageTypeID=4&PageID=8744&Q=266304821&KeyValue=210060680000
421007011,Eleele WWTP service 96705 & Hanapepe 96716,4532 PUALEI ST,ELEELE,96705,Residential,https://qpublic.schneidercorp.com/Application.aspx?AppID=986&LayerID=20101&PageTypeID=4&PageID=8744&Q=266304821&KeyValue=210070110000
421007029,Eleele WWTP service 96705 & Hanapepe 96716,632 LEI'ONI PL,HANAPEPE,96716,Residential,https://qpublic.schneidercorp.com/Application.aspx?AppID=986&LayerID=20101&PageTypeID=4&PageID=8744&Q=266304821&KeyValue=210070290000
421007039,Eleele WWTP service 96705 & Hanapepe 96716,631 LEI'ONI PL,ELEELE,96705,Residential,https://qpublic.schneidercorp.com/Application.aspx?AppID=986&LayerID=20101&PageTypeID=4&PageID=8744&Q=266304821&KeyValue=210070390000
421007050,Eleele WWTP service 96705 & Hanapepe 96716,628 LAULE'A ST,ELEELE,96705,Residential,https://qpublic.schneidercorp.com/Application.aspx?AppID=986&LayerID=20101&PageTypeID=4&PageID=8744&Q=266304821&KeyValue=210070500000
421007055,Eleele WWTP service 96705 & Hanapepe 96716,4610 ULUPUA ST,ELEELE,96705,Residential,https://qpublic.schneidercorp.com/Application.aspx?AppID=986&LayerID=20101&PageTypeID=4&PageID=8744&Q=266304821&KeyValue=210070550000
421007059,Eleele WWTP service 96705 & Hanapepe 96716,4584 ULUPUA ST,ELEELE,96705,Residential,https://qpublic.schneidercorp.com/Application.aspx?AppID=986&LayerID=20101&PageTypeID=4&PageID=8744&Q=266304821&KeyValue=210070590000
421007063,Eleele WWTP service 96705 & Hanapepe 96716,4563 ULUPUA ST,ELEELE,96705,Residential,https://qpublic.schneidercorp.com/Application.aspx?AppID=986&LayerID=20101&PageTypeID=4&PageID=8744&Q=266304821&KeyValue=210070630000
421007096,Eleele WWTP service 96705 & Hanapepe 96716,4635 ULUPUA ST,ELEELE,96705,Residential,https://qpublic.schneidercorp.com/Application.aspx?AppID=986&LayerID=20101&PageTypeID=4&PageID=8744&Q=266304821&KeyValue=210070960000
421007098,Eleele WWTP service 96705 & Hanapepe 96716,572 LAULE'A ST,ELEELE,96705,Residential,https://qpublic.schneidercorp.com/Application.aspx?AppID=986&LayerID=20101&PageTypeID=4&PageID=8744&Q=266304821&KeyValue=210070980000
421007129,Eleele WWTP service 96705 & Hanapepe 96716,593 LAULE'A ST,ELEELE,96705,Residential,https://qpublic.schneidercorp.com/Application.aspx?AppID=986&LayerID=20101&PageTypeID=4&PageID=8744&Q=266304821&KeyValue=210071290000
421007153,Eleele WWTP service 96705 & Hanapepe 96716,4710 NANEA PL,ELEELE,96705,Residential,https://qpublic.schneidercorp.com/Application.aspx?AppID=986&LayerID=20101&PageTypeID=4&PageID=8744&Q=266304821&KeyValue=210071530000
421007157,Eleele WWTP service 96705 & Hanapepe 96716,559 AEWA ST,ELEELE,96705,Residential,https://qpublic.schneidercorp.com/Application.aspx?AppID=986&LayerID=20101&PageTypeID=4&PageID=8744&Q=266304821&KeyValue=210071570000
421008003,Eleele WWTP service 96705 & Hanapepe 96716,615 AEWA ST,ELEELE,96705,Residential,https://qpublic.schneidercorp.com/Application.aspx?AppID=986&LayerID=20101&PageTypeID=4&PageID=8744&Q=266304821&KeyValue=210080030000
421008017,Eleele WWTP service 96705 & Hanapepe 96716,669 AEWA ST,ELEELE,96705,Residential,https://qpublic.schneidercorp.com/Application.aspx?AppID=986&LayerID=20101&PageTypeID=4&PageID=8744&Q=266304821&KeyValue=210080170000
421008021,Eleele WWTP service 96705 & Hanapepe 96716,684 AEWA ST,ELEELE,96705,Residential,https://qpublic.schneidercorp.com/Application.aspx?AppID=986&LayerID=20101&PageTypeID=4&PageID=8744&Q=266304821&KeyValue=210080210000
421008030,Eleele WWTP service 96705 & Hanapepe 96716,638 AEWA ST,ELEELE,96705,Residential,https://qpublic.schneidercorp.com/Application.aspx?AppID=986&LayerID=20101&PageTypeID=4&PageID=8744&Q=266304821&KeyValue=210080300000
421008048,Eleele WWTP service 96705 & Hanapepe 96716,4671 KULE'A PL,ELEELE,96705,Residential,https://qpublic.schneidercorp.com/Application.aspx?AppID=986&LayerID=20101&PageTypeID=4&PageID=8744&Q=266304821&KeyValue=210080480000
421009012,Eleele WWTP service 96705 & Hanapepe 96716,730 KAUMO'O PL,ELEELE,96705,Residential,https://qpublic.schneidercorp.com/Application.aspx?AppID=986&LayerID=20101&PageTypeID=4&PageID=8744&Q=266304821&KeyValue=210090120000
421009034,Eleele WWTP service 96705 & Hanapepe 96716,787 LAULE'A ST,ELEELE,96705,Residential,https://qpublic.schneidercorp.com/Application.aspx?AppID=986&LayerID=20101&PageTypeID=4&PageID=8744&Q=266304821&KeyValue=210090340000
421009049,Eleele WWTP service 96705 & Hanapepe 96716,915 OHI ST,ELEELE,96705,Residential,https://qpublic.schneidercorp.com/Application.aspx?AppID=986&LayerID=20101&PageTypeID=4&PageID=8744&Q=266304821&KeyValue=210090490000
421009066,Eleele WWTP service 96705 & Hanapepe 96716,730 LAULE'A ST,ELEELE,96705,Residential,https://qpublic.schneidercorp.com/Application.aspx?AppID=986&LayerID=20101&PageTypeID=4&PageID=8744&Q=266304821&KeyValue=210090660000
