TMK,Service_Area,Service_Address,Service_City,Service_Zip,Usage_Type
412014058,Waimea WWTP service Waimea 96796,9456 KEAHI PL,WAIMEA,96796,Residential
416007029,Waimea WWTP service Waimea 96796,9814 KAUMUALII HWY,WAIMEA,96796,Commercial
416007032,Waimea WWTP service Waimea 96796,4493 MOANA RD,WAIMEA,96796,Commercial
416008016,Waimea WWTP service Waimea 96796,9680 KAUMUALII HWY,WAIMEA,96796,Residential
416008016,Waimea WWTP service Waimea 96796,9672 KAUMUALII HWY,WAIMEA,96796,Residential
416008019,Waimea WWTP service Waimea 96796,9640 KAUMUALII HWY,WAIMEA,96796,Commercial
421005021,Waimea WWTP service Waimea 96796,4668 MELEMELE RD,WAIMEA,96796,Residential
416003040,Waimea WWTP service Waimea 96796,4595 MENEHUNE RD,WAIMEA,96796,Residential
416003040,Waimea WWTP service Waimea 96796,4611 MENEHUNE RD,WAIMEA,96796,Residential
416003040,Waimea WWTP service Waimea 96796,4603 MENEHUNE RD,WAIMEA,96796,Residential
416003059,Waimea WWTP service Waimea 96796,4635 MENEHUNE RD A,WAIMEA,96796,Residential
416003070,Waimea WWTP service Waimea 96796,4653 MENEHUNE RD,WAIMEA,96796,Residential
416003095,Waimea WWTP service Waimea 96796,9840 KANU RD,WAIMEA,96796,Residential
416003096,Waimea WWTP service Waimea 96796,9834 KANU RD,WAIMEA,96796,Residential
416005028,Waimea WWTP service Waimea 96796,4571 MAILE RD,WAIMEA,96796,Residential
416005028,Waimea WWTP service Waimea 96796,4571 MAILE RD A,WAIMEA,96796,Residential
416005030,Waimea WWTP service Waimea 96796,4583 MAILE RD,WAIMEA,96796,Residential
416005051,Waimea WWTP service Waimea 96796,9915 APE PL,WAIMEA,96796,Residential
416006020,Waimea WWTP service Waimea 96796,4488 PANAKO RD A,WAIMEA,96796,Residential
416006020,Waimea WWTP service Waimea 96796,4488 PANAKO RD C,WAIMEA,96796,Residential
416007010,Waimea WWTP service Waimea 96796,9890 KAHAKAI RD,WAIMEA,96796,Residential
416007011,Waimea WWTP service Waimea 96796,9897 KAHAKAI RD,WAIMEA,96796,Residential
416007030,Waimea WWTP service Waimea 96796,9815 LAAU RD,WAIMEA,96796,Commercial
416009027,Waimea WWTP service Waimea 96796,4595 MAKEKE RD,WAIMEA,96796,Residential
416009033,Waimea WWTP service Waimea 96796,9634 WAENA RD,WAIMEA,96796,Residential
416011007,Waimea WWTP service Waimea 96796,4687 ALAWAI RD A,WAIMEA,96796,Residential
416011007,Waimea WWTP service Waimea 96796,4687 ALAWAI RD,WAIMEA,96796,Residential
416011029,Waimea WWTP service Waimea 96796,4755 ALAWAI RD,WAIMEA,96796,Residential
416011029,Waimea WWTP service Waimea 96796,4747 ALAWAI RD,WAIMEA,96796,Residential
412009001,Waimea WWTP service Waimea 96796,9641 HUAKAI RD,WAIMEA,96796,Residential
412014007,Waimea WWTP service Waimea 96796,4669 KALA'I ONAMANU ST,WAIMEA,96796,Residential
412014071,Waimea WWTP service Waimea 96796,9424 HAHAI PL,WAIMEA,96796,Residential
412014076,Waimea WWTP service Waimea 96796,9443 HAHAI PL,WAIMEA,96796,Residential
418016031,Waimea WWTP service Waimea 96796,5204 KAUNALOA ST,WAIMEA,96796,Residential
416003075,Waimea WWTP service Waimea 96796,9810 UUKU RD,WAIMEA,96796,Residential
416004028,Waimea WWTP service Waimea 96796,4620 ALAWAI RD,WAIMEA,96796,Residential
416004028,Waimea WWTP service Waimea 96796,4620 ALAWAI RD A,WAIMEA,96796,Residential
416005092,Waimea WWTP service Waimea 96796,4625 ALAWAI RD,WAIMEA,96796,Inactive
416005092,Waimea WWTP service Waimea 96796,4625 ALAWAI RD,WAIMEA,96796,Inactive
416006017,Waimea WWTP service Waimea 96796,4472 PANAKO RD,WAIMEA,96796,Residential
416006033,Waimea WWTP service Waimea 96796,4525 PANAKO RD,WAIMEA,96796,Commercial
416011005,Waimea WWTP service Waimea 96796,4667 ALAWAI RD B,WAIMEA,96796,Residential
416011005,Waimea WWTP service Waimea 96796,4663 ALAWAI RD,WAIMEA,96796,Residential
416011005,Waimea WWTP service Waimea 96796,4667 ALAWAI RD,WAIMEA,96796,Residential
416011015,Waimea WWTP service Waimea 96796,4663 ALAWAI RD C,WAIMEA,96796,Residential
416011024,Waimea WWTP service Waimea 96796,4771 ALAWAI RD,WAIMEA,96796,Residential
416008025,Waimea WWTP service Waimea 96796,9555 KAUMUALII HWY,WAIMEA,96796,Commercial
416008058,Waimea WWTP service Waimea 96796,9592 HUAKAI RD,WAIMEA,96796,Residential
416009009,Waimea WWTP service Waimea 96796,4530 MAKEKE RD,WAIMEA,96796,Residential
416002058,Waimea WWTP service Waimea 96796,9791 PULE RD,WAIMEA,96796,Residential
416003021,Waimea WWTP service Waimea 96796,4816 MENEHUNE RD,WAIMEA,96796,Residential
416003031,Waimea WWTP service Waimea 96796,4747 MENEHUNE RD,WAIMEA,96796,Residential
416003077,Waimea WWTP service Waimea 96796,9788 PULE RD,WAIMEA,96796,Residential
416003077,Waimea WWTP service Waimea 96796,9800 PULE RD,WAIMEA,96796,Residential
416003094,Waimea WWTP service Waimea 96796,4657 MENEHUNE RD,WAIMEA,96796,Residential
416005002,Waimea WWTP service Waimea 96796,9861 WAIMEA RD,WAIMEA,96796,Commercial
416005098,Waimea WWTP service Waimea 96796,9937 WAIMEA RD A,WAIMEA,96796,Commercial
416007055,Waimea WWTP service Waimea 96796,9862 KAUMUALII HWY,WAIMEA,96796,Commercial
416009028,Waimea WWTP service Waimea 96796,4569 MAKEKE RD,WAIMEA,96796,Residential
416011032,Waimea WWTP service Waimea 96796,4750 MENEHUNE RD,WAIMEA,96796,Residential
412008005,Waimea WWTP service Waimea 96796,9679 HAINA RD,WAIMEA,96796,Residential
412008005,Waimea WWTP service Waimea 96796,9679 HAINA RD A,WAIMEA,96796,Residential
412008013,Waimea WWTP service Waimea 96796,9622 MAULE RD,WAIMEA,96796,Residential
416003046,Waimea WWTP service Waimea 96796,9795 UUKU RD B,WAIMEA,96796,Residential
416003067,Waimea WWTP service Waimea 96796,9814 KANU RD,WAIMEA,96796,Residential
416005033,Waimea WWTP service Waimea 96796,4611 MAILE RD,WAIMEA,96796,Residential
416005034,Waimea WWTP service Waimea 96796,4617 MAILE RD,WAIMEA,96796,Residential
416005035,Waimea WWTP service Waimea 96796,4623 MAILE RD,WAIMEA,96796,Residential
416005050,Waimea WWTP service Waimea 96796,9909 APE PL,WAIMEA,96796,Residential
416005058,Waimea WWTP service Waimea 96796,9907 ULA PL,WAIMEA,96796,Residential
416005060,Waimea WWTP service Waimea 96796,9921 ULA PL,WAIMEA,96796,Residential
416005063,Waimea WWTP service Waimea 96796,9924 ULA PL A,WAIMEA,96796,Residential
416005063,Waimea WWTP service Waimea 96796,9924 ULA PL,WAIMEA,96796,Residential
416005076,Waimea WWTP service Waimea 96796,4595 ALAWAI RD,WAIMEA,96796,Residential
416005087,Waimea WWTP service Waimea 96796,9983 NIMA PL,WAIMEA,96796,Residential
416006008,Waimea WWTP service Waimea 96796,9908 KAHAKAI RD,WAIMEA,96796,Residential
416006027,Waimea WWTP service Waimea 96796,4491 ALAWAI RD,WAIMEA,96796,Residential
416006027,Waimea WWTP service Waimea 96796,4481 ALAWAI RD,WAIMEA,96796,Residential
416006034,Waimea WWTP service Waimea 96796,9918 WAIMEA RD,WAIMEA,96796,Residential
416006036,Waimea WWTP service Waimea 96796,9934 WAIMEA RD,WAIMEA,96796,Residential
416006045,Waimea WWTP service Waimea 96796,4530 ALAWAI RD,WAIMEA,96796,Commercial
416007001,Waimea WWTP service Waimea 96796,0,WAIMEA,96796,Commercial
416007008,Waimea WWTP service Waimea 96796,9885 KAHAKAI RD,WAIMEA,96796,Residential
416007008,Waimea WWTP service Waimea 96796,9885 KAHAKAI RD A,WAIMEA,96796,Residential
416007008,Waimea WWTP service Waimea 96796,9885 KAHAKAI RD B,WAIMEA,96796,Residential
416007008,Waimea WWTP service Waimea 96796,9885 KAHAKAI RD C,WAIMEA,96796,Residential
416007008,Waimea WWTP service Waimea 96796,9885 KAHAKAI RD D,WAIMEA,96796,Residential
416007008,Waimea WWTP service Waimea 96796,9885 KAHAKAI RD E,WAIMEA,96796,Residential
416009026,Waimea WWTP service Waimea 96796,9622 WAENA RD,WAIMEA,96796,Residential
416009040,Waimea WWTP service Waimea 96796,9610 HUAKAI RD,WAIMEA,96796,Residential
416011004,Waimea WWTP service Waimea 96796,4655 ALAWAI RD C,WAIMEA,96796,Inactive
416011004,Waimea WWTP service Waimea 96796,4655 ALAWAI RD C,WAIMEA,96796,Inactive
416011016,Waimea WWTP service Waimea 96796,4655 ALAWAI RD D,WAIMEA,96796,Residential
416011020,Waimea WWTP service Waimea 96796,4708 MENEHUNE RD,WAIMEA,96796,Residential
416011027,Waimea WWTP service Waimea 96796,4733 ALAWAI RD,WAIMEA,96796,Residential
412008027,Waimea WWTP service Waimea 96796,9621 MAULE RD,WAIMEA,96796,Residential
412009026,Waimea WWTP service Waimea 96796,9581 HUAKAI RD,WAIMEA,96796,Residential
412014003,Waimea WWTP service Waimea 96796,4678 KALA'I ONAMANU ST A,WAIMEA,96796,Residential
412014011,Waimea WWTP service Waimea 96796,9564 HAINA RD,WAIMEA,96796,Residential
412014024,Waimea WWTP service Waimea 96796,9494 KEOLEWA ST,WAIMEA,96796,Residential
412014027,Waimea WWTP service Waimea 96796,9486 KEOLEWA ST,WAIMEA,96796,Residential
412014028,Waimea WWTP service Waimea 96796,9468 KEAHI PL,WAIMEA,96796,Residential
412014029,Waimea WWTP service Waimea 96796,9462 KEAHI PL,WAIMEA,96796,Residential
412014035,Waimea WWTP service Waimea 96796,9442 HAINA RD A,WAIMEA,96796,Residential
416008005,Waimea WWTP service Waimea 96796,9496 KAUMUALII HWY,WAIMEA,96796,Commercial
416008022,Waimea WWTP service Waimea 96796,9652 KAUMUALII HWY  A,WAIMEA,96796,Commercial
416008023,Waimea WWTP service Waimea 96796,9646 KAUMUALII HWY,WAIMEA,96796,Residential
416008059,Waimea WWTP service Waimea 96796,9594 HUAKAI RD,WAIMEA,96796,Residential
416009003,Waimea WWTP service Waimea 96796,9633 KAUMUALII HWY  B,WAIMEA,96796,Mixed
416009003,Waimea WWTP service Waimea 96796,9633 KAUMUALII HWY  A,WAIMEA,96796,Mixed
416009003,Waimea WWTP service Waimea 96796,9633 KAUMUALII HWY,WAIMEA,96796,Mixed
416009006,Waimea WWTP service Waimea 96796,9671 KAUMUALII HWY,WAIMEA,96796,Residential
416002077,Waimea WWTP service Waimea 96796,4881 MENEHUNE RD A,WAIMEA,96796,Residential
416003034,Waimea WWTP service Waimea 96796,0 MENEHUNE RD,WAIMEA,96796,Residential
416003046,Waimea WWTP service Waimea 96796,9795 UUKU RD A,WAIMEA,96796,Residential
416003059,Waimea WWTP service Waimea 96796,9828 KANU RD B,WAIMEA,96796,Residential
416003099,Waimea WWTP service Waimea 96796,9818 KANU RD,WAIMEA,96796,Residential
416004006,Waimea WWTP service Waimea 96796,4636 ALAWAI RD,WAIMEA,96796,Residential
416004027,Waimea WWTP service Waimea 96796,4614 ALAWAI RD,WAIMEA,96796,Residential
416005022,Waimea WWTP service Waimea 96796,9899 WAIMEA RD,WAIMEA,96796,Commercial
416005022,Waimea WWTP service Waimea 96796,9899 WAIMEA RD,WAIMEA,96796,Commercial
416005029,Waimea WWTP service Waimea 96796,4577 MAILE RD,WAIMEA,96796,Residential
416005049,Waimea WWTP service Waimea 96796,9901 APE PL,WAIMEA,96796,Residential
416005094,Waimea WWTP service Waimea 96796,4600 MAILE RD,WAIMEA,96796,Residential
416005096,Waimea WWTP service Waimea 96796,4608 MAILE RD,WAIMEA,96796,Residential
416006038,Waimea WWTP service Waimea 96796,9946 WAIMEA RD A,WAIMEA,96796,Mixed
416006038,Waimea WWTP service Waimea 96796,9944 WAIMEA RD,WAIMEA,96796,Mixed
416006038,Waimea WWTP service Waimea 96796,9940 WAIMEA RD,WAIMEA,96796,Mixed
416006038,Waimea WWTP service Waimea 96796,9946 WAIMEA RD B,WAIMEA,96796,Mixed
416006042,Waimea WWTP service Waimea 96796,9930 KAHAKAI RD,WAIMEA,96796,Residential
416006043,Waimea WWTP service Waimea 96796,4477 ALAWAI RD,WAIMEA,96796,Residential
416006049,Waimea WWTP service Waimea 96796,4540 ALAWAI RD,WAIMEA,96796,Residential
416006049,Waimea WWTP service Waimea 96796,4540 ALAWAI RD A,WAIMEA,96796,Residential
416007046,Waimea WWTP service Waimea 96796,9821 KAUMUALII HWY,WAIMEA,96796,Commercial
416007048,Waimea WWTP service Waimea 96796,9835 KAUMUALII HWY,WAIMEA,96796,Commercial
416011014,Waimea WWTP service Waimea 96796,4677 ALAWAI RD D,WAIMEA,96796,Residential
416011018,Waimea WWTP service Waimea 96796,4690 MENEHUNE RD,WAIMEA,96796,Residential
416011023,Waimea WWTP service Waimea 96796,4645 ALAWAI RD A,WAIMEA,96796,Residential
416011026,Waimea WWTP service Waimea 96796,4721 ALAWAI RD B,WAIMEA,96796,Residential
416011026,Waimea WWTP service Waimea 96796,4721 ALAWAI RD A,WAIMEA,96796,Residential
412008003,Waimea WWTP service Waimea 96796,9699 HAINA RD,WAIMEA,96796,Residential
412008007,Waimea WWTP service Waimea 96796,9661 HAINA RD A,WAIMEA,96796,Residential
412008008,Waimea WWTP service Waimea 96796,9653 HAINA RD,WAIMEA,96796,Residential
412009009,Waimea WWTP service Waimea 96796,4669 MAKEKE RD,WAIMEA,96796,Residential
412014030,Waimea WWTP service Waimea 96796,9471 KEAHI PL,WAIMEA,96796,Residential
412014055,Waimea WWTP service Waimea 96796,9477 KEOLEWA ST,WAIMEA,96796,Residential
412014062,Waimea WWTP service Waimea 96796,9426 KEAHI PL,WAIMEA,96796,Residential
412014068,Waimea WWTP service Waimea 96796,9437 KEAHI PL,WAIMEA,96796,Residential
412015006,Waimea WWTP service Waimea 96796,4762 KALA'I ONAMANU ST,WAIMEA,96796,Residential
416002060,Waimea WWTP service Waimea 96796,9761 PULE RD A,WAIMEA,96796,Residential
416002060,Waimea WWTP service Waimea 96796,9761 PULE RD,WAIMEA,96796,Residential
416004015,Waimea WWTP service Waimea 96796,4604 ALAWAI RD,WAIMEA,96796,Inactive
416004015,Waimea WWTP service Waimea 96796,4604 ALAWAI RD,WAIMEA,96796,Inactive
416004019,Waimea WWTP service Waimea 96796,4586 ALAWAI RD,WAIMEA,96796,Inactive
416005004,Waimea WWTP service Waimea 96796,9883 WAIMEA RD B,WAIMEA,96796,Commercial
416005004,Waimea WWTP service Waimea 96796,9883 WAIMEA RD A,WAIMEA,96796,Commercial
416005032,Waimea WWTP service Waimea 96796,4603 MAILE RD,WAIMEA,96796,Residential
416005059,Waimea WWTP service Waimea 96796,9913 ULA PL,WAIMEA,96796,Residential
416005061,Waimea WWTP service Waimea 96796,9925 ULA PL,WAIMEA,96796,Residential
416005078,Waimea WWTP service Waimea 96796,4577 ALAWAI RD,WAIMEA,96796,Residential
416005080,Waimea WWTP service Waimea 96796,4633 ALAWAI RD A,WAIMEA,96796,Residential
416005091,Waimea WWTP service Waimea 96796,4629 ALAWAI RD,WAIMEA,96796,Residential
416005093,Waimea WWTP service Waimea 96796,4574 MAILE RD,WAIMEA,96796,Residential
416006002,Waimea WWTP service Waimea 96796,4516 ALAWAI RD,WAIMEA,96796,Residential
416007024,Waimea WWTP service Waimea 96796,9816 LAAU RD,WAIMEA,96796,Inactive
416007024,Waimea WWTP service Waimea 96796,9816 LAAU RD,WAIMEA,96796,Inactive
416007042,Waimea WWTP service Waimea 96796,0 OLA RD,WAIMEA,96796,Commercial
416007054,Waimea WWTP service Waimea 96796,9815 KAHAKAI RD,WAIMEA,96796,Residential
416008017,Waimea WWTP service Waimea 96796,9640 KAUMUALII HWY  B,WAIMEA,96796,Residential
416009038,Waimea WWTP service Waimea 96796,9625 KAUMUALII HWY,WAIMEA,96796,Commercial
416010011,Waimea WWTP service Waimea 96796,9727 HAINA RD,WAIMEA,96796,Residential
418013015,Waimea WWTP service Waimea 96796,4950 MOI RD A,WAIMEA,96796,Residential
412008007,Waimea WWTP service Waimea 96796,9661 HAINA RD,WAIMEA,96796,Residential
412014066,Waimea WWTP service Waimea 96796,9451 KEAHI PL,WAIMEA,96796,Residential
412014089,Waimea WWTP service Waimea 96796,9379 HAINA RD,WAIMEA,96796,Residential
419007047,Waimea WWTP service Waimea 96796,4437 IONA RD A,WAIMEA,96796,Residential
416009008,Waimea WWTP service Waimea 96796,9691 KAUMUALII HWY,WAIMEA,96796,Commercial
416009008,Waimea WWTP service Waimea 96796,9691 KAUMUALII HWY  A,WAIMEA,96796,Commercial
416002002,Waimea WWTP service Waimea 96796,4862 MENEHUNE RD,WAIMEA,96796,Inactive
416002002,Waimea WWTP service Waimea 96796,4862 MENEHUNE RD,WAIMEA,96796,Inactive
416002057,Waimea WWTP service Waimea 96796,9803 PULE RD,WAIMEA,96796,Residential
416002057,Waimea WWTP service Waimea 96796,9811 PULE RD,WAIMEA,96796,Residential
416003023,Waimea WWTP service Waimea 96796,4841 MENEHUNE RD,WAIMEA,96796,Residential
416003030,Waimea WWTP service Waimea 96796,4757 MENEHUNE RD,WAIMEA,96796,Residential
416005010,Waimea WWTP service Waimea 96796,9925 WAIMEA RD,WAIMEA,96796,Inactive
416005031,Waimea WWTP service Waimea 96796,4593 MAILE RD,WAIMEA,96796,Residential
416005045,Waimea WWTP service Waimea 96796,9871 APE PL,WAIMEA,96796,Residential
416005052,Waimea WWTP service Waimea 96796,4601 ALAWAI RD,WAIMEA,96796,Residential
416005052,Waimea WWTP service Waimea 96796,9917 APE PL,WAIMEA,96796,Residential
416005056,Waimea WWTP service Waimea 96796,9912 APE PL,WAIMEA,96796,Residential
416005062,Waimea WWTP service Waimea 96796,9926 ULA PL,WAIMEA,96796,Residential
416005071,Waimea WWTP service Waimea 96796,4674 MENEHUNE RD B,WAIMEA,96796,Residential
416005075,Waimea WWTP service Waimea 96796,4603 ALAWAI RD,WAIMEA,96796,Residential
416005084,Waimea WWTP service Waimea 96796,9857 NIMA PL,WAIMEA,96796,Residential
416006006,Waimea WWTP service Waimea 96796,9924 KAHAKAI RD,WAIMEA,96796,Residential
416006013,Waimea WWTP service Waimea 96796,9913 KAHAKAI RD,WAIMEA,96796,Residential
416006046,Waimea WWTP service Waimea 96796,9964 POKE RD,WAIMEA,96796,Residential
416011021,Waimea WWTP service Waimea 96796,4714 MENEHUNE RD,WAIMEA,96796,Residential
416011034,Waimea WWTP service Waimea 96796,4762 MENEHUNE RD B,WAIMEA,96796,Residential
412008012,Waimea WWTP service Waimea 96796,4740 WAIMEA CANYON DR,WAIMEA,96796,Residential
412009025,Waimea WWTP service Waimea 96796,9587 HUAKAI RD,WAIMEA,96796,Residential
412009025,Waimea WWTP service Waimea 96796,9587 HUAKAI RD,WAIMEA,96796,Residential
412014014,Waimea WWTP service Waimea 96796,9538 KEOLEWA ST,WAIMEA,96796,Residential
412014022,Waimea WWTP service Waimea 96796,9502 KEOLEWA ST,WAIMEA,96796,Residential
412014072,Waimea WWTP service Waimea 96796,9436 HAHAI PL,WAIMEA,96796,Residential
412014077,Waimea WWTP service Waimea 96796,9435 HAHAI PL,WAIMEA,96796,Residential
412014077,Waimea WWTP service Waimea 96796,9435 HAHAI PL A,WAIMEA,96796,Residential
412015016,Waimea WWTP service Waimea 96796,9507 HAINA RD,WAIMEA,96796,Residential
412015027,Waimea WWTP service Waimea 96796,4826 WAIMEA CANYON DR,WAIMEA,96796,Residential
412009007,Waimea WWTP service Waimea 96796,4651 MAKEKE RD A,WAIMEA,96796,Residential
412014015,Waimea WWTP service Waimea 96796,9534 KEOLEWA ST,WAIMEA,96796,Residential
412014063,Waimea WWTP service Waimea 96796,9420 KEAHI PL,WAIMEA,96796,Residential
412014082,Waimea WWTP service Waimea 96796,9414 HAINA RD,WAIMEA,96796,Residential
412014087,Waimea WWTP service Waimea 96796,9395 HAINA RD,WAIMEA,96796,Residential
418015108,Waimea WWTP service Waimea 96796,5040 ALII RD A,WAIMEA,96796,Residential
416008053,Waimea WWTP service Waimea 96796,9570 HUAKAI RD,WAIMEA,96796,Residential
416003046,Waimea WWTP service Waimea 96796,9819 UUKU RD B,WAIMEA,96796,Residential
416003078,Waimea WWTP service Waimea 96796,4693 MENEHUNE RD,WAIMEA,96796,Residential
416003092,Waimea WWTP service Waimea 96796,4719 MENEHUNE RD,WAIMEA,96796,Residential
416004008,Waimea WWTP service Waimea 96796,4654 ALAWAI RD,WAIMEA,96796,Residential
416005014,Waimea WWTP service Waimea 96796,4563 WAIMEA RD,WAIMEA,96796,Residential
416005043,Waimea WWTP service Waimea 96796,9857 APE PL,WAIMEA,96796,Residential
416005043,Waimea WWTP service Waimea 96796,9857 APE PL A,WAIMEA,96796,Residential
416005081,Waimea WWTP service Waimea 96796,0 MENEHUNE RD,WAIMEA,96796,Residential
416005086,Waimea WWTP service Waimea 96796,9877 NIMA PL,WAIMEA,96796,Residential
416006004,Waimea WWTP service Waimea 96796,9944 KAHAKAI RD,WAIMEA,96796,Residential
416006007,Waimea WWTP service Waimea 96796,9918 KAHAKAI RD,WAIMEA,96796,Residential
416006016,Waimea WWTP service Waimea 96796,4472 PANAKO RD A,WAIMEA,96796,Residential
416006031,Waimea WWTP service Waimea 96796,9935 KAUMUALII HWY,WAIMEA,96796,Commercial
416006037,Waimea WWTP service Waimea 96796,9946 WAIMEA RD,WAIMEA,96796,Residential
416007007,Waimea WWTP service Waimea 96796,9875 KAHAKAI RD,WAIMEA,96796,Mixed
416007007,Waimea WWTP service Waimea 96796,9875 KAHAKAI RD A,WAIMEA,96796,Mixed
416007015,Waimea WWTP service Waimea 96796,9861 KAHAKAI RD,WAIMEA,96796,Residential
416007040,Waimea WWTP service Waimea 96796,9728 KAUMUALII HWY,WAIMEA,96796,Residential
416007052,Waimea WWTP service Waimea 96796,9734 KAUMUALII HWY  A,WAIMEA,96796,Mixed
416007052,Waimea WWTP service Waimea 96796,9734 KAUMUALII HWY,WAIMEA,96796,Mixed
418013057,Waimea WWTP service Waimea 96796,4935 MOI RD,WAIMEA,96796,Residential
412008024,Waimea WWTP service Waimea 96796,9661 MAULE RD,WAIMEA,96796,Residential
412014019,Waimea WWTP service Waimea 96796,9518 KEOLEWA ST,WAIMEA,96796,Residential
412014020,Waimea WWTP service Waimea 96796,9512 KEOLEWA ST,WAIMEA,96796,Residential
412014025,Waimea WWTP service Waimea 96796,9490 KEOLEWA ST,WAIMEA,96796,Residential
412014075,Waimea WWTP service Waimea 96796,9447 HAHAI PL,WAIMEA,96796,Residential
416008006,Waimea WWTP service Waimea 96796,4578 CARL FURUTANI ST,WAIMEA,96796,Residential
416008006,Waimea WWTP service Waimea 96796,4530 CARL FURUTANI ST,WAIMEA,96796,Residential
416008006,Waimea WWTP service Waimea 96796,4548 CARL FURUTANI ST,WAIMEA,96796,Residential
416008024,Waimea WWTP service Waimea 96796,9565 KAUMUALII HWY,WAIMEA,96796,Commercial
416009007,Waimea WWTP service Waimea 96796,9672 HAIKI RD,WAIMEA,96796,Residential
418016056,Waimea WWTP service Waimea 96796,5092 IKAIKA PL,WAIMEA,96796,Residential
